row_index,vlst,split
4040,0,train
1979,0,train
2356,0,train
2317,0,train
2496,0,train
1608,0,train
561,0,train
1197,0,train
4627,0,train
2714,0,train
1176,0,train
3871,0,train
3322,0,train
4969,0,train
2825,0,train
2366,0,train
2221,0,train
4384,0,train
3912,0,train
3694,0,train
3062,0,train
4405,0,train
3745,0,train
2473,0,train
4172,0,train
3428,0,train
1948,0,train
2629,0,train
4266,0,train
1987,0,train
180,0,train
2380,0,train
2217,0,train
3263,0,train
1616,0,train
4163,0,train
311,0,train
1902,0,train
2758,0,train
2499,0,train
440,0,train
313,0,train
658,0,train
3061,0,train
2066,0,train
3096,0,train
4417,0,train
3708,0,train
549,0,train
252,0,train
4926,0,train
4386,0,train
843,0,train
324,0,train
1836,0,train
4219,0,train
2098,0,train
4933,0,train
4401,0,train
4320,0,train
4022,0,train
1474,0,train
2678,0,train
2264,0,train
3605,0,train
3676,0,train
3919,0,train
0,0,train
665,0,train
672,0,train
969,0,train
1344,0,train
2860,0,train
4125,0,train
2447,0,train
2945,0,train
3576,0,train
2010,0,train
2102,0,train
4907,0,train
1404,0,train
3833,0,train
2277,0,train
4677,0,train
2698,0,train
1950,0,train
5184,1,train
1140,0,train
3951,0,train
4850,0,train
5056,0,train
1177,0,train
2465,0,train
2525,0,train
1114,0,train
5089,0,train
1144,0,train
3148,0,train
867,0,train
490,0,train
2997,0,train
1142,0,train
1234,0,train
1612,0,train
1503,0,train
4252,0,train
4216,0,train
2367,0,train
1676,0,train
3801,0,train
4010,0,train
4347,0,train
4035,0,train
4224,0,train
5129,1,train
2290,0,train
1904,0,train
1293,0,train
852,0,train
1569,0,train
90,0,train
4574,0,train
2700,0,train
2245,0,train
3809,0,train
155,0,train
3586,0,train
1335,0,train
1688,0,train
4861,0,train
4570,0,train
4867,0,train
4856,0,train
4334,0,train
2240,0,train
3158,0,train
4358,0,train
5065,0,train
3792,0,train
2254,0,train
4105,0,train
2218,0,train
4147,0,train
4490,0,train
4235,0,train
935,0,train
2183,0,train
2936,0,train
3418,0,train
3678,0,train
370,0,train
4194,0,train
2345,0,train
3321,0,train
1417,0,train
4108,0,train
4971,0,train
4078,0,train
497,0,train
3049,0,train
3810,0,train
1993,0,train
3994,0,train
4553,0,train
3623,0,train
113,0,train
812,0,train
742,0,train
406,0,train
3226,0,train
1502,0,train
3541,0,train
394,0,train
282,0,train
3482,0,train
3450,0,train
3668,0,train
1782,0,train
3333,0,train
3879,0,train
3946,0,train
4059,0,train
2991,0,train
767,0,train
2764,0,train
3872,0,train
422,0,train
4016,0,train
2272,0,train
429,0,train
346,0,train
4407,0,train
1443,0,train
859,0,train
697,0,train
2257,0,train
2475,0,train
3790,0,train
2408,0,train
2430,0,train
347,0,train
5175,1,train
1475,0,train
1187,0,train
1200,0,train
445,0,train
5163,1,train
1281,0,train
3166,0,train
1046,0,train
2776,0,train
2285,0,train
1138,0,train
4998,0,train
668,0,train
2311,0,train
4925,0,train
2803,0,train
5131,1,train
4430,0,train
2497,0,train
2726,0,train
89,0,train
1340,0,train
4404,0,train
526,0,train
1225,0,train
4782,0,train
5106,1,train
1549,0,train
2462,0,train
4004,0,train
5046,0,train
486,0,train
1221,0,train
3548,0,train
575,0,train
2230,0,train
516,0,train
3438,0,train
122,0,train
3536,0,train
4187,0,train
1672,0,train
772,0,train
3799,0,train
833,0,train
2702,0,train
4195,0,train
1360,0,train
372,0,train
4500,0,train
2310,0,train
4124,0,train
5146,1,train
1206,0,train
1244,0,train
2810,0,train
801,0,train
4746,0,train
3885,0,train
548,0,train
1272,0,train
82,0,train
3431,0,train
3447,0,train
976,0,train
560,0,train
128,0,train
3245,0,train
2704,0,train
397,0,train
3437,0,train
1151,0,train
2989,0,train
2487,0,train
2298,0,train
1651,0,train
1960,0,train
1266,0,train
300,0,train
266,0,train
840,0,train
3927,0,train
1894,0,train
3814,0,train
2893,0,train
690,0,train
2830,0,train
689,0,train
27,0,train
1766,0,train
3334,0,train
5067,0,train
1026,0,train
1437,0,train
2173,0,train
1953,0,train
4650,0,train
4509,0,train
4466,0,train
3295,0,train
1831,0,train
3682,0,train
4703,0,train
430,0,train
312,0,train
1158,0,train
4648,0,train
4940,0,train
3889,0,train
1532,0,train
4888,0,train
3012,0,train
607,0,train
2013,0,train
4962,0,train
2877,0,train
3932,0,train
3800,0,train
949,0,train
2979,0,train
3770,0,train
4795,0,train
3711,0,train
4044,0,train
1983,0,train
1903,0,train
1798,0,train
4761,0,train
3917,0,train
5118,1,train
3100,0,train
568,0,train
4997,0,train
3907,0,train
5098,1,train
3906,0,train
2477,0,train
4085,0,train
322,0,train
4853,0,train
1022,0,train
3877,0,train
2531,0,train
4071,0,train
3471,0,train
2605,0,train
4280,0,train
3789,0,train
1017,0,train
4367,0,train
754,0,train
2640,0,train
1096,0,train
3738,0,train
4098,0,train
720,0,train
3499,0,train
1339,0,train
1101,0,train
2707,0,train
2751,0,train
4238,0,train
1713,0,train
1489,0,train
916,0,train
4836,0,train
4970,0,train
538,0,train
4828,0,train
3307,0,train
3034,0,train
1506,0,train
469,0,train
2787,0,train
4306,0,train
2172,0,train
509,0,train
25,0,train
1287,0,train
4326,0,train
4854,0,train
42,0,train
2886,0,train
4628,0,train
1278,0,train
3346,0,train
4434,0,train
2398,0,train
1183,0,train
906,0,train
2014,0,train
1376,0,train
4975,0,train
4351,0,train
4381,0,train
3893,0,train
1649,0,train
2603,0,train
3995,0,train
4753,0,train
2781,0,train
3567,0,train
2843,0,train
3513,0,train
272,0,train
2429,0,train
4494,0,train
3550,0,train
2452,0,train
4357,0,train
630,0,train
5127,1,train
1080,0,train
434,0,train
1457,0,train
3381,0,train
4752,0,train
1251,0,train
3443,0,train
1525,0,train
163,0,train
1273,0,train
376,0,train
4152,0,train
3658,0,train
2145,0,train
348,0,train
1666,0,train
1538,0,train
4694,0,train
1551,0,train
4913,0,train
3966,0,train
234,0,train
1879,0,train
1433,0,train
20,0,train
3058,0,train
4154,0,train
652,0,train
4169,0,train
237,0,train
535,0,train
2897,0,train
2527,0,train
4534,0,train
2016,0,train
3918,0,train
2138,0,train
552,0,train
4370,0,train
3972,0,train
4786,0,train
2819,0,train
177,0,train
4038,0,train
4965,0,train
3680,0,train
2279,0,train
343,0,train
4693,0,train
218,0,train
2607,0,train
3350,0,train
803,0,train
2633,0,train
1057,0,train
1614,0,train
2609,0,train
5034,0,train
2167,0,train
973,0,train
2474,0,train
781,0,train
4053,0,train
2716,0,train
3313,0,train
4597,0,train
1050,0,train
4322,0,train
4247,0,train
2957,0,train
1699,0,train
3112,0,train
110,0,train
1485,0,train
4938,0,train
4685,0,train
761,0,train
4699,0,train
243,0,train
1800,0,train
2780,0,train
886,0,train
4325,0,train
1575,0,train
1695,0,train
3328,0,train
4954,0,train
866,0,train
4986,0,train
4104,0,train
1592,0,train
3691,0,train
3370,0,train
4412,0,train
2379,0,train
4420,0,train
2998,0,train
2915,0,train
2339,0,train
4966,0,train
2583,0,train
2528,0,train
947,0,train
1034,0,train
3715,0,train
2493,0,train
4373,0,train
3014,0,train
4196,0,train
1795,0,train
450,0,train
299,0,train
4184,0,train
444,0,train
4664,0,train
3757,0,train
3365,0,train
2284,0,train
3349,0,train
3464,0,train
4183,0,train
2994,0,train
1385,0,train
4810,0,train
1249,0,train
2241,0,train
4023,0,train
5013,0,train
3339,0,train
2072,0,train
888,0,train
3220,0,train
1479,0,train
1473,0,train
1338,0,train
3149,0,train
1398,0,train
547,0,train
4663,0,train
423,0,train
751,0,train
4920,0,train
2772,0,train
885,0,train
5012,0,train
1102,0,train
2480,0,train
617,0,train
1543,0,train
3909,0,train
4719,0,train
1215,0,train
465,0,train
1729,0,train
945,0,train
1514,0,train
1209,0,train
678,0,train
2809,0,train
5043,0,train
3225,0,train
5153,1,train
316,0,train
4808,0,train
1769,0,train
156,0,train
2463,0,train
3973,0,train
2222,0,train
3545,0,train
479,0,train
1299,0,train
1072,0,train
407,0,train
3768,0,train
65,0,train
1898,0,train
328,0,train
2274,0,train
1241,0,train
4086,0,train
3252,0,train
782,0,train
632,0,train
4109,0,train
2602,0,train
4594,0,train
1919,0,train
231,0,train
2005,0,train
3686,0,train
2114,0,train
2394,0,train
647,0,train
1307,0,train
1924,0,train
3000,0,train
2467,0,train
1097,0,train
3702,0,train
3475,0,train
2960,0,train
3707,0,train
4026,0,train
1763,0,train
3904,0,train
1837,0,train
4945,0,train
1201,0,train
85,0,train
4906,0,train
4092,0,train
3388,0,train
4730,0,train
3404,0,train
4562,0,train
4739,0,train
3055,0,train
2884,0,train
4348,0,train
309,0,train
4624,0,train
3669,0,train
3214,0,train
2392,0,train
1572,0,train
4222,0,train
2295,0,train
5060,0,train
2195,0,train
71,0,train
649,0,train
4397,0,train
3679,0,train
3291,0,train
3392,0,train
4438,0,train
1702,0,train
4467,0,train
3664,0,train
5133,1,train
62,0,train
1134,0,train
3260,0,train
1450,0,train
3384,0,train
3442,0,train
4091,0,train
4081,0,train
4510,0,train
3299,0,train
1826,0,train
862,0,train
2260,0,train
4039,0,train
3817,0,train
3825,0,train
3834,0,train
325,0,train
2194,0,train
157,0,train
985,0,train
4758,0,train
622,0,train
576,0,train
1071,0,train
557,0,train
2740,0,train
1628,0,train
4066,0,train
1961,0,train
3557,0,train
4929,0,train
3159,0,train
4408,0,train
1051,0,train
1356,0,train
4989,0,train
2107,0,train
2822,0,train
1822,0,train
4073,0,train
3793,0,train
5058,0,train
1415,0,train
1577,0,train
1213,0,train
3144,0,train
565,0,train
1362,0,train
4838,0,train
4030,0,train
3196,0,train
2270,0,train
179,0,train
3540,0,train
5128,1,train
3575,0,train
977,0,train
3650,0,train
3558,0,train
170,0,train
4776,0,train
994,0,train
2775,0,train
3305,0,train
4999,0,train
783,0,train
4356,0,train
1377,0,train
1630,0,train
4093,0,train
1222,0,train
4333,0,train
436,0,train
2438,0,train
2494,0,train
4823,0,train
1030,0,train
1832,0,train
1694,0,train
3631,0,train
2445,0,train
5017,0,train
4814,0,train
1567,0,train
564,0,train
1825,0,train
4460,0,train
4309,0,train
4126,0,train
1611,0,train
3422,0,train
4058,0,train
3204,0,train
2024,0,train
4096,0,train
1644,0,train
3276,0,train
2628,0,train
3414,0,train
3881,0,train
2093,0,train
2895,0,train
2340,0,train
836,0,train
546,0,train
1786,0,train
3961,0,train
72,0,train
2823,0,train
1610,0,train
679,0,train
3609,0,train
670,0,train
1539,0,train
2771,0,train
3603,0,train
51,0,train
4733,0,train
1207,0,train
2637,0,train
3975,0,train
1469,0,train
2651,0,train
3372,0,train
2619,0,train
4713,0,train
2228,0,train
4431,0,train
1839,0,train
259,0,train
1366,0,train
4558,0,train
543,0,train
1545,0,train
4225,0,train
1658,0,train
5111,1,train
86,0,train
4591,0,train
4339,0,train
4899,0,train
3657,0,train
844,0,train
590,0,train
3779,0,train
4391,0,train
1305,0,train
883,0,train
4516,0,train
1025,0,train
3862,0,train
2169,0,train
873,0,train
1967,0,train
3130,0,train
2555,0,train
1807,0,train
4302,0,train
522,0,train
1677,0,train
4290,0,train
2643,0,train
1058,0,train
4177,0,train
3898,0,train
2545,0,train
3720,0,train
2676,0,train
1745,0,train
3841,0,train
3455,0,train
2029,0,train
4672,0,train
4977,0,train
4284,0,train
4253,0,train
331,0,train
2687,0,train
4230,0,train
4571,0,train
2178,0,train
791,0,train
4418,0,train
4121,0,train
4952,0,train
2519,0,train
2664,0,train
2606,0,train
3595,0,train
794,0,train
2801,0,train
2227,0,train
650,0,train
138,0,train
2283,0,train
3377,0,train
251,0,train
2855,0,train
4427,0,train
4716,0,train
4522,0,train
3027,0,train
897,0,train
2638,0,train
4825,0,train
4671,0,train
2666,0,train
258,0,train
1471,0,train
4448,0,train
4831,0,train
2567,0,train
4599,0,train
724,0,train
1977,0,train
2096,0,train
2727,0,train
4128,0,train
4644,0,train
3203,0,train
1951,0,train
2755,0,train
1556,0,train
2909,0,train
144,0,train
879,0,train
2015,0,train
4272,0,train
2880,0,train
707,0,train
2589,0,train
2025,0,train
2045,0,train
3753,0,train
4409,0,train
2028,0,train
3610,0,train
4985,0,train
3265,0,train
3937,0,train
1189,0,train
3519,0,train
4924,0,train
1351,0,train
554,0,train
1336,0,train
4197,0,train
3880,0,train
1945,0,train
3494,0,train
1391,0,train
1483,0,train
95,0,train
1162,0,train
1461,0,train
3083,0,train
3176,0,train
3352,0,train
2369,0,train
3433,0,train
172,0,train
2226,0,train
2414,0,train
3661,0,train
2577,0,train
653,0,train
4959,0,train
808,0,train
654,0,train
1671,0,train
1123,0,train
230,0,train
1419,0,train
3364,0,train
4602,0,train
2902,0,train
2094,0,train
4609,0,train
2077,0,train
1546,0,train
1,0,train
1932,0,train
4657,0,train
799,0,train
691,0,train
3568,0,train
2293,0,train
2890,0,train
2023,0,train
3690,0,train
1583,0,train
2085,0,train
1426,0,train
4799,0,train
3816,0,train
2792,0,train
1918,0,train
1697,0,train
4153,0,train
3483,0,train
3048,0,train
3064,0,train
274,0,train
1552,0,train
612,0,train
451,0,train
1005,0,train
2857,0,train
3210,0,train
1896,0,train
4702,0,train
2622,0,train
2799,0,train
267,0,train
800,0,train
3453,0,train
421,0,train
2515,0,train
4228,0,train
3441,0,train
2656,0,train
4343,0,train
3179,0,train
4237,0,train
1079,0,train
5125,1,train
3193,0,train
3240,0,train
1399,0,train
752,0,train
5007,0,train
3505,0,train
3409,0,train
4622,0,train
1216,0,train
8,0,train
3942,0,train
1758,0,train
2063,0,train
4244,0,train
3811,0,train
685,0,train
103,0,train
3174,0,train
2910,0,train
577,0,train
449,0,train
792,0,train
2068,0,train
4842,0,train
2906,0,train
2276,0,train
1107,0,train
542,0,train
3254,0,train
3382,0,train
3697,0,train
3706,0,train
990,0,train
1482,0,train
3353,0,train
3351,0,train
1013,0,train
2521,0,train
2448,0,train
2802,0,train
937,0,train
927,0,train
4050,0,train
1235,0,train
615,0,train
5182,1,train
605,0,train
1995,0,train
2110,0,train
344,0,train
4616,0,train
1452,0,train
1765,0,train
1735,0,train
12,0,train
3895,0,train
798,0,train
5119,1,train
2325,0,train
3648,0,train
711,0,train
912,0,train
124,0,train
3873,0,train
2759,0,train
3580,0,train
433,0,train
1436,0,train
1019,0,train
5166,1,train
1643,0,train
5114,1,train
1875,0,train
1446,0,train
351,0,train
882,0,train
2669,0,train
2123,0,train
437,0,train
931,0,train
2020,0,train
3844,0,train
3318,0,train
248,0,train
2934,0,train
306,0,train
3076,0,train
4308,0,train
643,0,train
4660,0,train
1576,0,train
4323,0,train
3998,0,train
3621,0,train
4513,0,train
2990,0,train
1023,0,train
3095,0,train
1027,0,train
765,0,train
2804,0,train
473,0,train
1941,0,train
2765,0,train
1086,0,train
2817,0,train
4816,0,train
4095,0,train
1780,0,train
829,0,train
2229,0,train
3837,0,train
4858,0,train
4293,0,train
1905,0,train
3477,0,train
4193,0,train
2360,0,train
3999,0,train
816,0,train
620,0,train
3616,0,train
4140,0,train
4762,0,train
4545,0,train
4619,0,train
4655,0,train
4214,0,train
3922,0,train
4885,0,train
4586,0,train
4346,0,train
135,0,train
4626,0,train
1855,0,train
207,0,train
3933,0,train
942,0,train
4089,0,train
4337,0,train
1714,0,train
2239,0,train
3848,0,train
3017,0,train
4162,0,train
1434,0,train
3268,0,train
4749,0,train
4950,0,train
3639,0,train
4291,0,train
2753,0,train
5180,1,train
2119,0,train
865,0,train
284,0,train
3954,0,train
426,0,train
4425,0,train
4019,0,train
2244,0,train
1936,0,train
1638,0,train
4729,0,train
1322,0,train
1286,0,train
4006,0,train
2601,0,train
2796,0,train
2692,0,train
661,0,train
33,0,train
4148,0,train
790,0,train
1126,0,train
2535,0,train
4011,0,train
3011,0,train
1980,0,train
2696,0,train
4398,0,train
3571,0,train
3606,0,train
3121,0,train
4755,0,train
2446,0,train
2949,0,train
855,0,train
3259,0,train
3435,0,train
1553,0,train
2426,0,train
2091,0,train
4292,0,train
1777,0,train
2925,0,train
1317,0,train
4796,0,train
896,0,train
505,0,train
3006,0,train
683,0,train
4621,0,train
3215,0,train
3467,0,train
4956,0,train
4957,0,train
3729,0,train
2815,0,train
105,0,train
3783,0,train
3233,0,train
402,0,train
3400,0,train
4127,0,train
5183,1,train
708,0,train
3565,0,train
3832,0,train
5145,1,train
5035,0,train
4436,0,train
3044,0,train
350,0,train
3725,0,train
1055,0,train
532,0,train
1921,0,train
5071,0,train
464,0,train
3615,0,train
1674,0,train
1586,0,train
714,0,train
3167,0,train
3399,0,train
2142,0,train
1731,0,train
932,0,train
1743,0,train
4116,0,train
1999,0,train
4020,0,train
4447,0,train
759,0,train
4176,0,train
1492,0,train
2569,0,train
281,0,train
4827,0,train
4069,0,train
5179,1,train
3022,0,train
4731,0,train
1877,0,train
3888,0,train
2373,0,train
1850,0,train
2534,0,train
1127,0,train
2312,0,train
2552,0,train
3206,0,train
1185,0,train
2370,0,train
2131,0,train
23,0,train
18,0,train
1789,0,train
2691,0,train
4848,0,train
2918,0,train
4775,0,train
3774,0,train
2036,0,train
1533,0,train
1534,0,train
3733,0,train
2492,0,train
4100,0,train
303,0,train
729,0,train
1698,0,train
4399,0,train
1624,0,train
1438,0,train
2378,0,train
3936,0,train
80,0,train
296,0,train
4783,0,train
1157,0,train
3665,0,train
503,0,train
1064,0,train
2572,0,train
718,0,train
76,0,train
3592,0,train
2948,0,train
2821,0,train
1087,0,train
4698,0,train
4406,0,train
3133,0,train
4727,0,train
17,0,train
4903,0,train
1498,0,train
4394,0,train
1357,0,train
3585,0,train
1174,0,train
2547,0,train
1454,0,train
2968,0,train
1978,0,train
2649,0,train
2291,0,train
2533,0,train
2018,0,train
1004,0,train
5157,1,train
4740,0,train
1211,0,train
2858,0,train
749,0,train
4190,0,train
2323,0,train
3628,0,train
4382,0,train
1791,0,train
3249,0,train
3501,0,train
573,0,train
3566,0,train
3410,0,train
1880,0,train
4103,0,train
4930,0,train
4539,0,train
3593,0,train
330,0,train
1056,0,train
1727,0,train
3402,0,train
1313,0,train
715,0,train
2266,0,train
4922,0,train
3003,0,train
3905,0,train
1705,0,train
952,0,train
1113,0,train
2501,0,train
3235,0,train
366,0,train
1620,0,train
500,0,train
1232,0,train
4432,0,train
1617,0,train
5082,0,train
5173,1,train
462,0,train
5142,1,train
3908,0,train
1441,0,train
2574,0,train
1407,0,train
1228,0,train
2374,0,train
4385,0,train
4747,0,train
2951,0,train
3248,0,train
2067,0,train
1744,0,train
2671,0,train
4855,0,train
1593,0,train
4812,0,train
4481,0,train
1103,0,train
1149,0,train
2422,0,train
1354,0,train
457,0,train
2301,0,train
1737,0,train
1748,0,train
1580,0,train
3189,0,train
528,0,train
3771,0,train
1779,0,train
618,0,train
2970,0,train
1092,0,train
5008,0,train
837,0,train
3960,0,train
1756,0,train
3285,0,train
4259,0,train
3928,0,train
2071,0,train
4973,0,train
4423,0,train
52,0,train
315,0,train
2134,0,train
3839,0,train
3747,0,train
3470,0,train
2191,0,train
353,0,train
890,0,train
4139,0,train
3393,0,train
443,0,train
3247,0,train
3181,0,train
2585,0,train
2788,0,train
3902,0,train
1778,0,train
3767,0,train
1099,0,train
4129,0,train
184,0,train
1153,0,train
1654,0,train
4893,0,train
2507,0,train
4376,0,train
613,0,train
4443,0,train
1008,0,train
693,0,train
915,0,train
4581,0,train
104,0,train
4564,0,train
1361,0,train
1738,0,train
2978,0,train
1487,0,train
2146,0,train
276,0,train
2088,0,train
4523,0,train
1315,0,train
4765,0,train
3303,0,train
5073,0,train
3804,0,train
3021,0,train
424,0,train
2468,0,train
695,0,train
1774,0,train
4160,0,train
2321,0,train
2697,0,train
2275,0,train
3344,0,train
1453,0,train
4743,0,train
3971,0,train
4055,0,train
4561,0,train
1125,0,train
2328,0,train
3523,0,train
2117,0,train
480,0,train
1692,0,train
3041,0,train
305,0,train
802,0,train
3949,0,train
3655,0,train
298,0,train
2587,0,train
1405,0,train
4303,0,train
1910,0,train
4618,0,train
227,0,train
644,0,train
2316,0,train
96,0,train
3992,0,train
1116,0,train
1893,0,train
1011,0,train
1258,0,train
4150,0,train
5167,1,train
5112,1,train
4892,0,train
295,0,train
371,0,train
2873,0,train
2630,0,train
2614,0,train
2387,0,train
1003,0,train
1323,0,train
4567,0,train
2834,0,train
1326,0,train
1061,0,train
656,0,train
2003,0,train
1447,0,train
2330,0,train
3901,0,train
3098,0,train
2420,0,train
921,0,train
3423,0,train
4270,0,train
4951,0,train
3788,0,train
4419,0,train
2894,0,train
178,0,train
3620,0,train
141,0,train
498,0,train
3032,0,train
4355,0,train
386,0,train
5109,1,train
1109,0,train
2826,0,train
2319,0,train
3638,0,train
483,0,train
2600,0,train
2718,0,train
1709,0,train
998,0,train
4901,0,train
1582,0,train
3685,0,train
700,0,train
978,0,train
5003,0,train
1164,0,train
1203,0,train
2099,0,train
1683,0,train
1095,0,train
2052,0,train
2415,0,train
4607,0,train
1049,0,train
19,0,train
3015,0,train
3703,0,train
209,0,train
1535,0,train
4248,0,train
3163,0,train
3921,0,train
2476,0,train
2689,0,train
3454,0,train
964,0,train
494,0,train
541,0,train
941,0,train
3106,0,train
5126,1,train
3360,0,train
2844,0,train
1720,0,train
92,0,train
5123,1,train
1900,0,train
228,0,train
3173,0,train
3035,0,train
47,0,train
4773,0,train
602,0,train
151,0,train
1255,0,train
1840,0,train
